1000735,"41.790657,-71.347754"
1000736,"41.790657,-71.345754"
1000737,"41.792657,-71.477754"
1000738,"41.792657,-71.475754"
1000739,"41.792657,-71.473754"
1000740,"41.792657,-71.471754"
1000741,"41.792657,-71.469754"
1000742,"41.792657,-71.467754"
1000743,"41.792657,-71.465754"
1000744,"41.792657,-71.463754"
1000745,"41.792657,-71.461754"
1000746,"41.792657,-71.459754"
1000747,"41.792657,-71.457754"
1000748,"41.792657,-71.455754"
1000749,"41.792657,-71.453754"
1000750,"41.792657,-71.451754"
1000751,"41.792657,-71.449754"
1000752,"41.792657,-71.447754"
1000753,"41.792657,-71.445754"
1000754,"41.792657,-71.443754"
1000755,"41.792657,-71.441754"
1000756,"41.792657,-71.439754"
1000757,"41.792657,-71.437754"
1000758,"41.792657,-71.435754"
1000759,"41.792657,-71.433754"
1000760,"41.792657,-71.431754"
1000761,"41.792657,-71.429754"
1000762,"41.792657,-71.427754"
1000763,"41.792657,-71.425754"
1000764,"41.792657,-71.423754"
1000765,"41.792657,-71.421754"
1000766,"41.792657,-71.419754"
1000767,"41.792657,-71.417754"
1000768,"41.792657,-71.415754"
1000769,"41.792657,-71.413754"
1000770,"41.792657,-71.411754"
1000771,"41.792657,-71.409754"
1000772,"41.792657,-71.407754"
1000773,"41.792657,-71.405754"
1000774,"41.792657,-71.403754"
1000775,"41.792657,-71.401754"
1000776,"41.792657,-71.399754"
1000777,"41.792657,-71.397754"
1000778,"41.792657,-71.395754"
1000779,"41.792657,-71.393754"
1000780,"41.792657,-71.391754"
1000781,"41.792657,-71.389754"
1000782,"41.792657,-71.387754"
1000783,"41.792657,-71.385754"
1000784,"41.792657,-71.383754"
1000785,"41.792657,-71.381754"
1000786,"41.792657,-71.379754"
1000787,"41.792657,-71.377754"
1000788,"41.792657,-71.375754"
1000789,"41.792657,-71.373754"
1000790,"41.792657,-71.371754"
1000791,"41.792657,-71.369754"
1000792,"41.792657,-71.367754"
1000793,"41.792657,-71.365754"
1000794,"41.792657,-71.363754"
1000795,"41.792657,-71.361754"
1000796,"41.792657,-71.359754"
1000797,"41.792657,-71.357754"
1000798,"41.792657,-71.355754"
1000799,"41.792657,-71.353754"
1000800,"41.792657,-71.351754"
1000801,"41.792657,-71.349754"
1000802,"41.792657,-71.347754"
1000803,"41.792657,-71.345754"
1000804,"41.794657,-71.477754"
1000805,"41.794657,-71.475754"
1000806,"41.794657,-71.473754"
1000807,"41.794657,-71.471754"
1000808,"41.794657,-71.469754"
1000809,"41.794657,-71.467754"
1000810,"41.794657,-71.465754"
1000811,"41.794657,-71.463754"
1000812,"41.794657,-71.461754"
1000813,"41.794657,-71.459754"
1000814,"41.794657,-71.457754"
1000815,"41.794657,-71.455754"
1000816,"41.794657,-71.453754"
1000817,"41.794657,-71.451754"
1000818,"41.794657,-71.449754"
1000819,"41.794657,-71.447754"
1000820,"41.794657,-71.445754"
1000821,"41.794657,-71.443754"
1000822,"41.794657,-71.441754"
